"tabla","variable","etiqueta","tipo","codigo","categoria"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","320","Guatemala"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","324","Guinea"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","328","Guyana"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","332","Haití"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","336","Santa Sede"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","340","Honduras"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","344","China, región administrativa especial de Hong Kong"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","348","Hungría"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","352","Islandia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","356","India"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","360","Indonesia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","364","Irán (República Islámica del)"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","368","Iraq"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","372","Irlanda"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","376","Israel"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","380","Italia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","384","Costa de Marfil"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","388","Jamaica"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","392","Japón"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","398","Kazajstán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","400","Jordania"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","404","Kenya"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","408","República Popular Democrática de Corea"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","410","República de Corea"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","414","Kuwait"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","417","Kirguistán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","418","República Democrática Popular Lao"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","422","Líbano"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","426","Lesotho"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","428","Letonia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","430","Liberia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","434","Libia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","438","Liechtenstein"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","440","Lituania"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","442","Luxemburgo"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","446","China, región administrativa especial de Macao"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","450","Madagascar"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","454","Malawi"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","458","Malasia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","462","Maldivas"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","466","Malí"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","470","Malta"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","474","Martinica"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","478","Mauritania"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","480","Mauricio"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","484","México"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","492","Mónaco"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","496","Mongolia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","498","República de Moldova"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","499","Montenegro"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","500","Montserrat"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","504","Marruecos"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","508","Mozambique"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","512","Omán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","516","Namibia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","520","Nauru"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","524","Nepal"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","528","Países Bajos"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","531","Curazao"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","533","Aruba"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","534","San Martín (parte Holandesa)"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","535","Bonaire, San Eustaquio y Saba"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","540","Nueva Caledonia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","548","Vanuatu"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","554","Nueva Zelandia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","558","Nicaragua"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","562","Níger"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","566","Nigeria"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","570","Niue"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","574","Isla Norfolk"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","578","Noruega"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","580","Islas Marianas Septentrionales"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","583","Micronesia (Estados Federados de)"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","584","Islas Marshall"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","585","Palau"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","586","Pakistán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","591","Panamá"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","598","Papua Nueva Guinea"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","600","Paraguay"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","604","Perú"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","608","Filipinas"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","612","Pitcairn"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","616","Polonia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","620","Portugal"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","624","Guinea-Bissau"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","626","Timor-Leste"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","630","Puerto Rico"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","634","Qatar"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","638","Reunión"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","642","Rumania"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","643","Federación de Rusia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","646","Rwanda"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","652","San Barthélemy"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","654","Santa Elena"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","659","Saint Kitts y Nevis"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","660","Anguila"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","662","Santa Lucía"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","663","San Martín (parte francesa)"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","666","San Pedro y Miquelón"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","670","San Vicente y las Granadinas"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","674","San Marino"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","678","Santo Tomé y Príncipe"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","682","Arabia Saudita"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","686","Senegal"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","688","Serbia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","689","Kosovo"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","690","Seychelles"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","694","Sierra Leona"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","702","Singapur"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","703","Eslovaquia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","704","Viet Nam"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","705","Eslovenia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","706","Somalia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","710","Sudáfrica"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","716","Zimbabwe"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","724","España"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","728","Sudán del Sur"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","729","Sudán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","732","Sáhara Occidental"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","740","Suriname"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","744","Islas Svalbard y Jan Mayen"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","748","Eswatini"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","752","Suecia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","756","Suiza"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","760","República Árabe Siria"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","762","Tayikistán"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","764","Tailandia"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","768","Togo"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","772","Tokelau"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","776","Tonga"
"emigracion","pais_destino_cod","20.2. En que país vive actualmente","categorica","780","Trinidad y Tobago"
